"parcel_id","neighborhood","sale_price","avg_price","price_ratio","investment_flag"
"061 08 0 093.00","7327",403550,"353937","1.14","Normal"
"061 04 0 059.00","7326",257500,"225910","1.14","Normal"
"072 08 0 222.00","7330",231900,"203936","1.14","Normal"
"073 11 0 093.00","4127",218000,"190624","1.14","Normal"
"115 06 0 018.00","4428",460000,"404698","1.14","Normal"
"063 12 0 031.00","6230",144500,"127241","1.14","Normal"
"142 15 0 006.00","6737",240000,"211174","1.14","Normal"
"059 14 0 227.00","3533",124000,"108406","1.14","Normal"
"118 01 0 122.00","1626",552500,"485564","1.14","Normal"
"136 14 0 036.00","4291",152000,"133126","1.14","Normal"
"061 08 0 161.00","7327",405000,"353937","1.14","Normal"
"103 06 0 189.00","3332",359000,"314174","1.14","Normal"
"103 04 0 156.00","2526",510000,"448384","1.14","Normal"
"161 02 0 169.00","4028",225000,"197237","1.14","Normal"
"081 11 0 438.00","226",125000,"109880","1.14","Normal"
"071 08 0 185.00","4832",140000,"122360","1.14","Normal"
"142 03 0 031.00","6733",251560,"221318","1.14","Normal"
"090 12 0 104.00","3328",215000,"188318","1.14","Normal"
"161 02 0 135.00","4028",224900,"197237","1.14","Normal"
"071 15 0 325.00","2026",225000,"197491","1.14","Normal"
"087 01 0 024.00","6229",177600,"155407","1.14","Normal"
"042 13 0 026.00","6931",187500,"163888","1.14","Normal"
"120 05 0 061.00","3027",175000,"153984","1.14","Normal"
"120 02 0 066.00","3026",116500,"102347","1.14","Normal"
"146 12 0 003.00","4026",309000,"271986","1.14","Normal"
"082 16 0 259.00","2326",417000,"365735","1.14","Normal"
"086 08 0 086.00","6229",177500,"155407","1.14","Normal"
"053 02 0 101.00","6226",155000,"135658","1.14","Normal"
"162 10 0 227.00","3929",143000,"125431","1.14","Normal"
"162 06 0 393.00","3929",142900,"125431","1.14","Normal"
"149 04 0 144.00","6028",150000,"132146","1.14","Normal"
"149 03 0 004.00","6028",150000,"132146","1.14","Normal"
"148 08 0 093.00","3827",135000,"118022","1.14","Normal"
"136 06 0 059.00","6026",186000,"163435","1.14","Normal"
"146 16 0 190.00","4026",310000,"271986","1.14","Normal"
"146 12 0 157.00","4026",310000,"271986","1.14","Normal"
"133 00 0 057.00","3926",151000,"132656","1.14","Normal"
"146 08 0 098.00","4026",310100,"271986","1.14","Normal"
"073 10 0 017.00","7329",246100,"216675","1.14","Normal"
"149 09 0 170.00","3827",135000,"118022","1.14","Normal"
"119 08 0 003.00","3027",175000,"153984","1.14","Normal"
"072 15 0 017.00","3627",220000,"193530","1.14","Normal"
"072 16 0 294.00","3626",255000,"223658","1.14","Normal"
"149 04 0 044.00","6028",150600,"132146","1.14","Normal"
"108 12 0 295.00","4132",160000,"140536","1.14","Normal"
"144 15 0 008.00","9226",965000,"844165","1.14","Normal"
"044 15 0 037.00","6226",154900,"135658","1.14","Normal"
"053 16 0 228.00","6231",194500,"171226","1.14","Normal"
"075 11 0 026.00","6228",164500,"143937","1.14","Normal"
"092 13 0 281.00","1126",429900,"377736","1.14","Normal"
"146 08 0 084.00","4026",310000,"271986","1.14","Normal"
"108 04 0 057.00","4132",160000,"140536","1.14","Normal"
"161 02 0 094.00","4028",224900,"197237","1.14","Normal"
"053 16 0 250.00","6231",195000,"171226","1.14","Normal"
"162 06 0 347.00","3929",143000,"125431","1.14","Normal"
"162 03 0 121.00","3928",139000,"121911","1.14","Normal"
"148 12 0 186.00","3827",135000,"118022","1.14","Normal"
"076 09 0 011.00","6229",177000,"155407","1.14","Normal"
"108 04 0 059.00","4132",160000,"140536","1.14","Normal"
"072 13 0 220.00","3628",238000,"208757","1.14","Normal"
"120 05 0 092.00","3027",175000,"153984","1.14","Normal"
"033 08 0 123.00","9327",144900,"127022","1.14","Normal"
"061 15 0 014.00","7332",228000,"199703","1.14","Normal"
"071 07 0 100.00","4832",140000,"122360","1.14","Normal"
"158 03 0 082.00","9226",965000,"844165","1.14","Normal"
"159 12 0 005.00","9530",566906,"497768","1.14","Normal"
"062 13 0 004.00","7328",273700,"240699","1.14","Normal"
"061 07 0 201.00","7332",227000,"199703","1.14","Normal"
"033 08 0 008.00","9327",145000,"127022","1.14","Normal"
"102 03 0 037.00","3328",215000,"188318","1.14","Normal"
"072 08 0 238.00","7330",233500,"203936","1.14","Normal"
"142 03 0 070.00","6733",253000,"221318","1.14","Normal"
"091 13 0 054.00","3329",174500,"153487","1.14","Normal"
"135 01 0 075.00","3826",155000,"135893","1.14","Normal"
"160 02 0 040.00","4026",310275,"271986","1.14","Normal"
"136 06 0 135.00","6026",187000,"163435","1.14","Normal"
"062 13 0 035.00","7328",275000,"240699","1.14","Normal"
"093 16 0 370.00","1426",110900,"97659","1.14","Normal"
"117 08 0 124.00","2226",800000,"702381","1.14","Normal"
"161 10 0 018.00","4028",225000,"197237","1.14","Normal"
"142 11 0 028.00","6735",274600,"239992","1.14","Normal"
"146 15 0 142.00","4026",310000,"271986","1.14","Normal"
"092 13 0 345.00","1126",432500,"377736","1.14","Normal"
"104 10 0 225.00","2426",621000,"544964","1.14","Normal"
"091 11 0 226.00","1226",285500,"251441","1.14","Normal"
"102 04 0 161.00","3337",189900,"165900","1.14","Normal"
"083 09 0 409.00","2326",417000,"365735","1.14","Normal"
"104 16 0 224.00","2226",800000,"702381","1.14","Normal"
"129 10 0 081.00","4430",594000,"523006","1.14","Normal"
"128 10 0 041.00","6732",208500,"183683","1.14","Normal"
"083 06 0 018.00","2726",329900,"288925","1.14","Normal"
"128 10 0 120.00","6732",209900,"183683","1.14","Normal"
"128 11 0 015.00","6732",210000,"183683","1.14","Normal"
"128 11 0 025.00","6732",210000,"183683","1.14","Normal"
"128 11 0 033.00","6732",210000,"183683","1.14","Normal"
"103 12 0 102.00","2626",785000,"689119","1.14","Normal"
"130 02 0 066.00","4328",680000,"594574","1.14","Normal"
"150 02 0 002.00","6028",149999,"132146","1.14","Normal"
